"EKXB_residual","EZX_residual","FBR_residual","FJX_residual","GCD_residual","date","HVS_residual","HXNJ_residual","HYWQ_residual","ISNR_residual","JBDX_residual","SYDR_residual","TKL_residual","TLP_residual","TLWM_residual","TLXN_residual","TPLF_residual","TQY_residual","VBN_residual","VKNT_residual","VXT_residual"
-0.0403350069137747,0.0118031360102276,-0.0491073183519255,-0.0232130239672425,-0.941122323389289,2010-03-03,0.234274213586454,-0.0959771419091974,-0.119339784933768,0.385196444176638,0.149670018760877,0.32020652706907,-0.184190929651503,-0.184867039907466,0.117522212612364,0.0661632379809002,-0.136465368757844,-0.00477615635038792,0.0685514117834342,0.0784452652086615,0.00766022683557078
1.05941303987195,0.0833672105488148,0.0867704020216078,0.103770294386306,0.498206150863014,2010-03-04,0.21111157900322,1.15929468578304,0.0974672383117665,0.983126734104104,0.436755974685446,0.151575460440056,0.456393411277999,0.567172284779729,0.917925217822458,0.0385545115973184,0.336249310587149,0.21100222896459,0.792209811138087,1.70996392093321,0.150984805128988
-0.0941805813714689,0.0188487696366093,0.0144527710014736,-0.0887513240712231,-0.110480634545129,2010-03-05,0.0256253490477529,0.0692688469646348,-0.00605430514990223,-0.169635172887674,-0.137638407081476,-0.332052539265773,0.327078280554596,0.150823401863295,0.0989602324604443,-0.0256140682071359,-0.331340358159847,0.170366085683044,0.064913731241089,-1.00106138853704,-0.0329472791017398
-0.569539249430015,-0.000129251997400849,-0.143792062561545,-0.00515676553040088,0.0983844890819153,2010-03-08,-0.0981326740312733,-1.07314628174848,0.097274780890956,-0.112126017826551,0.319507224418846,-0.16540669237063,0.020610300123767,0.080062696957034,0.121861617989198,-0.0321219572041881,0.0995415793485154,-0.119215611672085,0.380003824482724,-0.939564530843098,-0.0409704522426355
-0.108823015750603,-0.125850118660304,-0.0020307050613653,-0.0878524099564594,-0.569012926956334,2010-03-09,-0.129448511234975,-0.303283996618224,-0.0210257193890961,-0.503262652183452,-0.198283884751824,-0.0175466946753488,0.262205458143359,0.187947102138129,0.117290177983042,-0.0203689238228337,0.294530877006583,-0.353963693623312,0.0974202937539259,-0.109387505379235,-0.0272984261851767
-0.169248361510725,-0.101938140364814,-0.68438995440232,-0.101996828692349,-0.369789718557445,2010-03-10,-0.225810467764172,-0.918189013016576,-0.0894865813348183,-0.937334186323394,-0.0183931669939153,-0.088537895381409,-1.00753534290914,-0.524043941005066,-0.339382327284819,-0.0611904139525858,-0.179678304339738,-0.429799827099929,-0.241289877598659,-0.670224425740867,0.139052008283074
-0.662544464325755,0.0384343559514821,0.126571644414821,-0.348312404223656,-0.173774744688315,2010-03-11,0.174615118453834,-0.812775701265406,-0.0735600629157697,-0.780092830668578,-1.50637940079724,-0.254111143158936,-0.555349162519967,-0.136410186430303,-0.426135210725607,-0.0761885318557773,-0.444159236166078,-0.017168331607492,-0.162571696033027,-0.488618764083375,-0.0641073885481471
0.237575576893907,0.0616955880645264,0.0538446518381069,-0.0473304512857689,0.178577706581624,2010-03-12,0.127430623453819,0.287268079348365,0.0255315003381795,0.34337328885601,-0.192231947550418,0.238213405420053,0.348580449715623,0.210652991238047,-0.05116859261492,-0.00556469574848313,0.0781893070390488,0.138585106674717,0.498528102101553,0.145939815944468,0.0508349559993461
0.353632016501471,-0.020658788795947,-0.00763262062803976,0.0242776724991757,-0.0552873264293755,2010-03-15,0.28317351388087,0.90212732117669,0.0274000444181424,0.249432875712358,0.157921818760207,0.218361564278842,0.133838135570838,0.0891914731527943,0.170128355095779,0.0908065943058691,0.113700187019873,0.100369784844136,0.344837132637374,-0.0679568831465448,0.0985922183959977
0.789139901567629,0.0171930282244202,0.0105941989812968,0.100916915490969,0.139392774068191,2010-03-16,0.245708526984503,1.17208364976944,0.0209431395639831,0.6652822424286,0.361575947951947,0.418540780882597,0.645103983893105,0.471953973575057,0.513943983536864,0.0186867994127196,0.250149987374106,0.431341589938662,0.730661013519751,1.077869519938,0.117767311768661
-0.668959080375877,-0.0753486767753738,-0.0176103157050872,-0.00957916564620212,-0.300500000511093,2010-03-17,-0.238695081780686,-1.08853714544365,0.0760202408750466,-0.80901730990291,-0.204267522397016,-0.975309285489146,-0.551386369451918,-0.206933467453969,-0.0374259895213995,-0.0697371742950134,-0.10063296629964,-0.236524476170364,0.124692376679481,-0.986643670765228,-0.113642397675111
2.23556299558968,-0.0196049912726788,-0.035003728957602,0.064362009649058,-0.0155469870977966,2010-03-18,-0.111840849029774,0.956422552145387,0.0227549933108246,0.235769729312167,-0.125916706608214,0.59720206233193,0.565600713627325,0.674980500409303,-0.193688754826857,0.0321137079839862,0.228028412199361,0.0899281809602538,0.384349996619664,0.182633356110211,0.0163458324714957
-0.963732467207143,-0.017980529181408,-0.0439174020515622,-0.0834559610560675,-0.243376321135693,2010-03-19,-0.0957946196354734,-1.40164252630588,-0.0608752990414546,-0.657349813870578,-0.248364563398525,-0.582189751317121,-0.711031044826687,-0.4406452849087,-0.608493999740854,-0.0399556408123242,-0.231351788618389,-0.291350761854759,-0.501044999666381,-1.11578591789672,-0.113053159306948
-0.730220348713905,-0.0935845631201758,-0.0873698825186629,-0.0452158725477745,-0.48696283521721,2010-03-22,-0.251410037752758,-0.446170055452792,-0.0726698829820698,-0.503791465494592,-0.146650952179884,-0.484241985593617,-0.236814557075983,0.387494150816737,-0.249352615151184,-0.016571795932457,-0.298761080061047,-0.352346305902302,-0.129208114296742,-0.565813937371887,-0.072806138581959
-0.204486744928907,-0.2353934297306,-0.00903432272307122,-0.0405362949441185,-0.0599131106306602,2010-03-23,0.0117954436344131,-0.356062749959233,0.0267597107425583,-0.0262773963335989,-0.184856848570234,-0.616274982707091,-0.528018670607963,-0.0890843961611369,0.47151161814033,0.00242695568508399,-0.145938324801503,-0.199848460946859,-0.075667098930533,-0.069987893431778,-0.0745438929373168
0.189561276256026,0.0218422684956966,0.153348859661486,0.0600617646389114,0.230091753128733,2010-03-24,0.295090999118808,0.352266024255824,0.00667935801875752,0.956018221611659,0.145182205286172,0.427422737422273,0.516297628378513,0.465450963181465,0.284734717517395,0.0781140487692236,0.170116122287798,0.173130456967009,0.0841624382735897,0.715425254321815,0.0463718798473378
-0.139308377040597,-0.0523006963736446,-0.0418909118006619,0.031768658897145,0.00844570368589349,2010-03-25,0.025868527982155,0.123393563576514,-0.017070313651072,0.376780771304667,0.0917294033503121,-0.449899077747462,0.132816939152421,0.0857555101136385,-0.0103628695775059,0.0279379556366776,0.124590563518204,0.0405389313850791,-0.277249925958455,0.427784876874953,0.0117840451073134
-0.575265983408469,-0.0680658266107891,-0.130894177433683,-0.0474127307723897,-0.117099491448216,2010-03-26,-0.155950842312527,-0.758416696632087,-0.0557057816380375,-0.353354466415501,-0.485441853784266,-0.105952060708314,-0.110051922910599,-0.621066971164848,-0.525914268549898,-0.0264421743117616,-0.211254460127684,-0.101224716448499,-0.521188689236607,-0.987219281827968,-0.0295443866329568
-1.26466581459895,-0.110943143251015,-0.130259516545621,-0.155624392743852,-0.508199042936411,2010-03-29,-0.098817614593715,-1.28115870404474,-0.0468761424929662,-1.08350286372872,-0.493672944760304,-0.576464048867807,-0.818784514166818,-0.728133904944656,-0.600285411585157,-0.0523723793110845,-0.255974421448236,-0.247180481809333,-0.352458149877926,-1.47700431705817,-0.101478395886106
-0.597496792694604,0.0630649943033036,-0.0494973547730313,-0.159914632726694,-0.292615577289296,2010-03-30,0.0628971276021134,-0.659516549537168,0.0222278631561843,-0.0995383820857283,-0.278305220929817,0.0289923147785834,-1.25847372021396,-0.436583950490897,-0.0408798729417292,0.0120332012076772,0.0272785489366534,-0.100302857916495,0.0126001861773199,-0.0494549872139333,-0.014824585541977
0.757206456592779,0.077193684089622,-0.0517819272514956,0.0503072459052079,-0.0743025909995251,2010-03-31,0.0486968771705668,1.59311335637331,-0.0105115423030586,0.690860521082381,-0.0879455941300733,0.318228006871582,0.00508650480906552,0.222823063265989,-0.245399741975404,0.0279927924046879,-0.0791554117407284,0.154653230173575,0.285603466562835,0.0840599069624198,0.0827413767163372
0.643377234086472,-0.0424121486312024,0.0576161453630922,0.0877884265131651,0.0643858238250227,2010-04-01,0.120315417313128,0.203555957760637,-0.0101654813255074,0.58171788935546,0.16312345935779,0.226319855916827,0.589517432977556,0.0566622999502503,0.208408925672943,0.0268349733103899,0.0990138451502907,0.0736059719965465,0.120087088308612,1.75158712749912,0.077086241326071
-0.115424952721978,-0.065624493032226,0.0216414070362991,0.0185739602349314,0.31872786770329,2010-04-05,0.0923861217405159,-0.0492406047770685,0.125876156767093,0.345604180259029,0.185093267999438,0.227520605278763,0.614870297235787,0.259964319014998,0.72305783161824,0.00140739677574983,0.293493016983673,0.0955191901339891,0.619493171490606,1.0175966716554,0.0919174991413853
-0.541059939361988,0.00666605562721589,-0.0144410320284136,-0.0442165377975863,0.00786739639190396,2010-04-06,0.0214382682535322,-0.88371040753328,-0.0201193529019974,-0.163945416634528,-0.154655530080867,-0.164850186289197,-0.255532907601754,-0.26250992985018,-0.184256708760832,-0.0281552650272704,-0.00879819781034765,-0.139759851672213,-0.156949462029954,-0.580028782366813,0.00539314717437637
0.193320805248425,0.0590246921984783,0.238872548340928,0.0922767917896604,0.382279424314067,2010-04-07,0.144812345768237,0.120010588623412,0.060096475271124,0.426516101088287,0.751363597646478,0.450672107260859,0.492574181896674,0.462521970949075,0.813378273500572,0.0589106511687257,0.1265823059929,0.273448891626083,0.359616695453521,1.16583564982368,0.0496098894971733
-0.388181983216982,0.138414213819614,-0.0329011836118748,-0.115540212012922,-0.0780438539452498,2010-04-08,0.0778644882063416,-0.52420156453152,-0.0415064344302052,-0.00701775710102087,0.297514617501401,-0.50645783167129,-0.188256880507225,0.245699571884863,0.514410222485065,0.00659839099924052,-0.174784617673697,0.0422989526744198,-0.563745939498499,-0.57186760264275,-0.0168725706444751
-0.0436126851479481,0.0510491903265452,-0.0482357980365186,-0.12729377093164,0.257670129489849,2010-04-09,0.064213998359418,0.0277851629759739,-0.000930504970142014,0.175307421453874,0.385064427337752,-0.0751869760622679,0.115357546595432,-0.050054372091084,0.726139668964187,0.0620088848016982,0.0471681456597207,0.389360379672158,0.262054447122344,1.08727737526902,-0.0114509503357733
-0.127734991158566,-0.0229410930947711,-0.0111782843859506,-0.0572022093665338,-0.934946607412448,2010-04-12,0.0884865103638176,-0.789534619085495,-0.186445028061683,0.228427995309407,0.195763491393455,-0.04537671049657,-0.284422761628909,0.326294852873513,0.034779674693816,-0.0133810667622637,-0.0703477673158685,0.00957360293569857,-0.199510422684693,0.30089765022513,-0.00618895553368227
-0.543755941879534,0.0785214937760899,-0.00506140765308462,-0.0804575664525487,-0.212241678872822,2010-04-13,-0.18904907355934,-0.558348111199118,-0.00526884306179929,0.354160797919051,0.137712170308034,0.168945648411787,0.505398430624482,0.50607140350564,0.30306412200821,0.0209033325342816,-0.0420886471141993,0.328848004095884,0.422027813669046,1.30567893779358,0.0308987105140305
0.72530498901494,0.124044995925888,0.223558798528331,0.0831218801933364,0.35944463828937,2010-04-14,0.126782281316165,0.506240178310716,0.0469930584477899,0.765077602857463,0.574637229822316,0.109179922187329,0.823809946689852,0.215145766092985,0.5745962588123,0.0484134239282388,0.218370049488748,0.253884099808443,0.618461067404968,0.723531000310127,0.0640335210406187
0.357499901947587,0.152955755772786,0.106167775937604,0.464438534967797,0.458502957717744,2010-04-15,0.184247650919511,-0.315880505876395,0.0508948207258227,-0.0153773761914628,0.184862695319905,0.0591507970260598,0.0782211041835405,-0.234263686336544,0.655325280308369,-0.0438466576297311,0.080862852872763,0.088904126714744,-0.151201663712095,0.289805725080467,-0.00109405996784472
-0.416704718282648,-0.0774585403496098,0.156907043118961,0.12114809414232,0.559776151676203,2010-04-16,0.149138499877325,-0.297528361450898,0.115887877501829,0.504055913215432,0.131862783346774,-0.389418639293704,0.291679481782163,0.458478433198166,0.218846800953584,-0.027338734491978,0.210025557887727,0.0766100986752341,0.108168989797691,0.126813085028418,-0.011235408137269
-0.762953159124594,-0.0880323853911283,-0.145703939623765,-0.135103358475951,-0.203056109810582,2010-04-19,0.0172598703833864,-0.617679934246325,-0.00653641379582922,-0.737672335569552,-0.0681118999688006,-0.483162954471997,-0.490641563368833,-0.455519502514315,-0.146521001410561,0.0324461241177294,-0.184657603494945,-0.0384424679948059,-0.0760349699400551,-1.38626713986098,0.00670474964591316
0.746688738468684,0.111815361895903,-0.0668352515888011,0.0643618646740561,-0.234864131300363,2010-04-20,0.288728922565191,0.429052742667775,-0.0437567960846386,-0.00233828174950982,0.471289075125238,0.274851768906176,-0.0978736327363542,0.0254330746200336,-0.426515452619723,0.0504391986942565,0.121540416523678,0.114994959054696,-0.00932464998186123,-0.719698831583807,0.00867784220931988
0.101984028727573,-0.0409565921931235,-0.168110560207826,0.197829277347064,0.594760659268219,2010-04-21,0.208810582345265,-0.600036551951132,0.0512942754344378,0.281488566900217,-0.868263843337286,0.382035334866152,0.432816208349098,0.316602942820588,0.826274916907861,0.0756141815228318,0.1116738712788,0.0280687166993193,0.266553758626533,4.24613220640321,0.0893227133481673
-0.25102071825071,0.183496378099259,0.1908682478166,0.139339316790805,0.164028582108763,2010-04-22,-0.19226143263245,-1.45271249757349,-0.0300204414685006,0.840929053611916,0.47969615784033,0.784912455594115,0.323282341574508,-0.0513066492024791,-0.0684328660395999,0.0241178984110393,0.0436924682168759,0.112196386061571,0.325551735760997,0.345105225339715,0.0651971449455047
